Mahjong;A comedic mystery involving a search for a missing famed businessman, Winston Chen, who has gone AWOL owing $100 million to Taipei's underworld.;121;1996-12-07;/lld5PUHakmaU3ae9iRbSzG5B1LO.jpg
Maidentrip;14-year-old Laura Dekker sets out on a two-year voyage in pursuit of her dream to become the youngest person ever to sail around the world alone.;82;2014-01-17;/e9z6hrBli2SxKYJ2nnHPLLR5ATa.jpg
Main Khiladi Tu Anari;A Bombay police officer seeks revenge when his brother is killed by a powerful underworld figure. Things get complicated when a matinee movie idol begins to tag along the policeman so he can research a movie role.;175;1994-09-23;/hwjHLUMYPHzlVyEfV0jvitm1iLP.jpg
Malicious;A beautiful housekeeper becomes a romantic attraction to a widower and his three sons.;93;1973-03-29;/oIUhKhy02OQ2ht1Vuwq8Bpc9tNA.jpg
Man Up;A 34 year old single woman, Nancy, hung-over again, exhausted by the endless fruitless set ups by her friends, traveling across London to toast another 10 years of her parent's successful happy magical marriage runs in with a 40 year old divorcee, Jack, who mistakes her for his 24 year old blind date. Nancy, deciding to go with it, happens to hop on the most chaotic yet hilarious journey of her life which neither of them will ever forget.;88;2015-05-29;/y7C1EQ9zxJ3mlaQeRztw3NVw41P.jpg
Mandela: Long Walk to Freedom;A chronicle of Nelson Mandela's life journey from his childhood in a rural village through to his inauguration as the first democratically elected president of South Africa.;141;2013-12-06;/2GxPdf7xa5LNYeJFWAQuWOS3aU6.jpg
Manslaughter;A college professor abandons his family and his career in order to champion his mistress, a student radical accused of killing a policeman.;100;2005-08-26;/m8ZGptDZBVvd3e8W68RRFMC8gRV.jpg
Marathon;20-years-old Cho-Won (Cho Seung-Woo) is young man with autism. He lives with his highly protective mother Kyung-Sook (Kim Mi-Sook) and younger brother (Baek Sung-Hyun), who sometimes resents the attention his older brother receives from his mother. Through special schooling and taking part in physical activities, Cho-Won has adjusted relatively well into society. Cho-Won also seems to have a knack for running. After placing third in a race, his mother decides to hire a proper coach to train her son. Cho-Won then decides to take part in a marathon. Cho-Won hopes to break the marathon's fastest record of three hours.;117;2005-01-27;/j6D26FsQn4JD96rUucfokLGzhh8.jpg
Mark of the Witch;A 300-year-old witch terrorizes a college town to get revenge on the descendant of the man who persecuted her.;84;1970-01-01;/yMPTEpoqey7NcYdLGFVHRi10fm.jpg
Mary Kom;A chronicle of the life of Indian boxer 'Mary Kom' who went through several hardships before audaciously accomplishing her ultimate dream.;122;2014-09-05;/2axRbJAy6DFYSU73mQjmfGY4gEw.jpg
Mask;A boy with a massive facial skull deformity and biker gang mother attempts to live as normal a life as possible under the circumstances.;120;1985-03-08;/gAeyhf3xCcwS339aiWE2DG7rMgA.jpg
Massacre Canyon;A band of renegade Apaches attempts to steal a shipment of rifles being transported to Fort Collins.;66;1954-05-01;/bhxMUO9ukkHQxsfRgPcdqmI9eCb.jpg
Me Two;80's pop icon Gilles Gabriel is about to make a comeback in the French music scene, until he accidentally hits Ranu, a slightly nutty accountant, when out driving one day. Both are horrified to realise that Gilles died in the crash, and that his spirit now lives in Ranu's head! The kooky accountant's life soon becomes chaos!;87;2008-06-18;/dScAMP8S68pCjhFMd1m2D2HwJzk.jpg
Me, a Groupie;A beautiful blonde hooks up with a rock star, and after a night of sex and drugs, he leaves. She, though, has fallen madly in love with him, and sets out with her girlfriend across Europe to track him down. On the way, however, she gets mixed up with everyone from a gang of nasty bikers to a ring of devil worshipers.;89;1970-11-26;/r6zwQDO6PoSXYhBDQOz0BgEqWSE.jpg
Memories of Murder;1986 Gyunggi Province. The body of a young woman is found brutally raped and murdered. Two months later, a series of rapes and murders commences under similar circumstances. And in a country that had never known such crimes, the dark whispers about a serial murderer grow louder. A special task force is set up in the area, with two local detectives Park Doo-Man and Jo Young-Goo joined by a detective from Seoul who requested to be assigned to the case.;129;2003-04-24;/gawnVe9cFowdoDLo9Pok12NTw39.jpg
Mental;A charismatic, crazy hothead transforms a family's life when she becomes the nanny of five girls.;116;2012-10-04;/brqd1nhhRG08zfULzzzaeqgiHp1.jpg
Midnight Crossing;A blind woman, her husband and another couple sail off to find cash hidden on an island near Cuba.;97;1988-05-13;/1kLvaVlGW3fMwWsAbj2rJYAdtHr.jpg
Midnight's Children;A Canadian-Brith film adaptation of Salman Rushdie's novel of the same name. The film tells the story of a pair of children born within moments of India gaining independence from England grow up in the country that is nothing like their parent's generation.;148;2012-10-26;/izf64ibfYq44giDau9oYfkF97jS.jpg
Mingus: Charles Mingus 1968;A close-up of bass player and composer Charlie Mingus as he and his five-year-old daughter await eviction by the City of New York.;58;1968-04-02;/k0Mh0DptmS3sc2PhLWIq2o7jGRQ.jpg
Mischief;1956: The shy Jonathan's luck with girls changes when he wins the rebellious Gene as a friend in his last year of high school. Gene is adored by many girls and manages to teach Jonathan a few lessons. Gene himself would rather just be with one girl: his girlfriend Bunny. But since his father is poor, her parents don't accept him.;93;1985-02-08;/dN84KkM1mO05pmYXmcTeFrIEUh5.jpg
Miss Minoes;A cat who turns into a young woman helps a journalist protect their town from a factory boss with an evil plan.;86;2001-12-06;/37pkYtmLY58udyTGI0JhXwgDTXk.jpg
Miss Stevens;A comedy focused on a teacher who chaperones a group of high schoolers to a state drama competition.;86;2016-03-12;/kMIYCp9xmdmahn0dpGTulcDBAFh.jpg
Mistress;A comedy about a screenwriter (Wuhl) whose old movie script is read by a producer (Landau) and the search for financial backers begins. But it seems that each money source (Aiello, DeNiro, Wallach) has his own mistress that he wants put into the film. Gradually, the screenwriter is forced to make changes to his script to accommodate these backers until he finally sees no semblance of his original ideas in the writing.;110;1992-07-24;/aYSqbNwWLEqb0rFazgIIGYSCfHD.jpg
MollyCam;16-year-old schoolgirl Molly contacts the authorities and claims she has been raped by her boyfriend Sako and some of his friends. But as the policeman Jens questions her, he finds that Molly is vague about what has happened. Molly, who has been filming her everyday life, has also documented her relationship with Sako. Jens confiscates the film material as part of the investigation and, slowly becoming a voyeur of Molly's life, he feels a growing attraction to her.;87;2008-07-18;/9AzROQvM8nXYErTQubcYvbRGOvK.jpg
More Things That Happened;A collection of deleted scenes from David Lynch's 2006 surrealist horror 'Inland Empire' .;76;2007-08-14;/qn5L45Zyfe7bikTXPFeQCj1tOoJ.jpg
Moulin Rouge!;A celebration of love and creative inspiration takes place in the infamous, gaudy and glamorous Parisian nightclub, at the cusp of the 20th century. A young poet, who is plunged into the heady world of Moulin Rouge, begins a passionate affair with the club's most notorious and beautiful star.;127;2001-03-09;/xhuQz2yKPlWvMvvnf2u9RVkAQx6.jpg
Moving Target;A bounty hunter with a pregnant wife who is urging him to get a regular job gets framed for murder and trapped in a war between Russian gangsters.;106;1996-11-26;/aEAZOw7ArRdPauCJM9BiCQzHHWS.jpg
Mr. Nice Guy;A Chinese chef accidentally gets involved with a news reporter who filmed a drug bust that went awry and is now being chased by gangs who are trying to get the video tape.;113;1997-01-31;/4dAph6WJfO5XmkXYj0LZrI31uyo.jpg
Muriel, or the Time of Return;A chamber drama about a widow and her son who live in an antique shop in Boulogne. The widow invites a man whom she loved twenty-two years earlier to visit. Her son is haunted by Muriel, a young woman whose death he may have caused while serving as a soldier in Algeria. As in Resnais' earlier films, memory is deflected, fragmented, enshrined, and imagined.;115;1963-10-08;/ePJEf2cr9XA9GJT3cjJqt19Xqo6.jpg
Mutator;A beast gets loose in a laboratory, killing all in it's way. A former scientist, now working as a custodian tries to stop it.;91;1989-05-15;/9vHATCg3wd8U9jNVYKBYz2QTNsH.jpg
My Dear Secretary;A budding young writer thinks it's her lucky day when she is chosen to be the new secretary for Owen Waterbury, famous novelist. She is soon disppointed, however, when he turns out to be an erratic, immature playboy. Opposites attract, of course, but not without sub-plots that touch on competitiveness within marriage and responsibility.;94;1949-01-12;/yxtZ8B3U9Xm8ATg1I1YXfF3XyKM.jpg
My Left Eye Sees Ghosts;A car accident gives a spoiled, troubled young woman the ability to see ghosts, including one of a former classmate.;97;2002-01-01;/5UYly1Ig8nvF5c5bhHjOSGHigq1.jpg
My Life as a Dog;A boy and his brother don't get along well. In order to let their ill mother rest, they are separated and sent to different relatives.;101;1985-12-12;/y61Bcb1NeLvq7D1gAyqS1mtoYbd.jpg
My Mother's Smile;A celebrated painter receives a visit from a cardinal's assistant, who informs him that his mother could become a saint.;105;2002-01-01;/1jNpZHMLSQy8I0ffu2dadSrACFq.jpg
My Way;A biopic of French pop star Claude Francois, most famous for co-writing the song 'My Way'. Tracing his life from his childhood in Egypt through his success in France to his untimely death in Paris in 1978.;148;2012-03-14;/eiwiuzNVXMxXR7W5nMrVUXOk6OC.jpg
Mystery;A car full of irresponsible youths hit a woman on a rainy freeway and think she is trying an insurance scam.;98;2012-05-20;/62G6awdqmVWTLhPjVPP03W3k1yg.jpg
Nervous Ticks;A comedy about a man (Bill Pullman), who is on the run after his mistress (Julie Brown) confesses to her husband (Peter Boyle) that the two of them have been having an affair.;95;1992-03-01;/ibewWniZDB1WylzBrvn8b4VAS0W.jpg
New Fist of Fury;A brother and sister escape from Japanese-occupied Shanghai to Japanese-occupied Taiwan, to stay with their grandfather who runs a Kung-Fu school there. However, the master of a Japanese Kung-Fu school in Taiwan has designs on bringing all other schools on the island under his domination, and part of his plan involves the murder of the siblings' grandfather.;114;1976-07-08;/3y9wXIZdOecAR4FU1ygQPo242Pr.jpg
Night School;A Boston police detective investigates a series of gruesome decapitations of various college coeds commited by a helmeted, black-leather clad serial killer which leads him to suspect a well known anthropology professor as well as his female live-in assistant.;88;1981-01-07;/yYQMLCFlgMYZANElS2kAMG1HG9Q.jpg
Night Unto Night;A bleak mansion sits ominously on a cliff above the sea somewhere on Florida's east coast. In its shadows, two people meet: a scientist haunted by incurable illness and a beautiful woman haunted by the voice of her dead husband. Ronald Reagan and Hollywood-debuting Viveca Lindfors star in an eerie drama steeped in religious faith and supernatural fear, in the destructive power of sexual jealousy and the redemptive power of love. In one of his earliest directorial efforts, Don Siegel (Dirty Harry, The Shootist) displays his command of pacing and camerawork, building the action to a climactic hurricane that parallels the tumultuous emotions of characters precariously balanced between now and the hereafter.;84;1949-06-10;/9wWMudDKVv84GbkYOMnhxsffpsR.jpg
Nightmares;A collection of short stories. In one a woman who leaves her house late at night to drive to the store while a killer is loose encounters some problems. In the second an arcade whiz kid's obsession with a game leads to deadly consequences. In the third a small town priest loses his faith and decides to leave town, but in the desert is stalked by a mysterious black pick-up truck. In the final story, a family's problem with a rat is larger than they think.;99;1983-09-02;/5MMoKHH62pMfCvTXsDiQ0FTrDwB.jpg
Ninja Cheerleaders;3 college cheerleaders use their martial arts know-how to save their Sensei from mafia kidnappers, but must keep their extra curricular activities a secret in order to make it into an Ivy League school.;81;2008-05-10;/38me0PMQ3LkTarMeu6vRYxD9r9z.jpg
No Direction Home: Bob Dylan;"A chronicle of Bob Dylan's strange evolution between 1961 and 1966 from folk singer to protest singer to ""voice of a generation"" to rock star.";208;2005-07-21;/jNTmUqA21koqouZh5A3QP4HD3Ld.jpg
No More Excuses;A bizarre portrait of the New York singles scene.;62;1968-08-08;/hS1NhdPQ6ph6R0z2TL601en6BuR.jpg
No One Dies in Lily Dale;A candid portrayal of Lily Dale, a spiritualist community in upstate New York, where most of the town's residents are registered Mediums who regularly give spiritual readings to visitors through alleged communication with the deceased.;90;2011-01-01;/pEJ8vzfLj0Nv5TzJMJLmdZ9gcXE.jpg
Nob Hill;A Barbary Coast saloon owner hopes to marry his way into San Francisco's high society. Directed by Henry Hathaway, the film was released in 1945.;95;1945-06-13;/4Ghtk9C1dbsoMfX1fU9S92XUmDe.jpg
Nordsee ist Mordsee;"14-year old Uwe lives in s suburban Hamburg housing estate. Besides trouble, the boy has not much to expect from his parents. To get his hands on some money, he prizes open vending machines, and to let out his frustration he beats up ""wogs"". Among them is Dschingis, his nemesis. But one day, the rivals make peace. They become friends because they realize that they have the same problems and are driven by the same dreams and hopes.";87;1976-04-02;/zJsXP92nT6oKIqNnLPC601qfXSo.jpg
Northmen: A Viking Saga;A band of Vikings cross enemy lines and a panicked race begins. The losers will pay with their lives.;97;2014-09-27;/f5UBaGIzLtPAToCePAqzPeEGbQg.jpg
Not Easily Broken;A car accident and shifting affections test the bond between a married couple.;99;2009-01-09;/cJqAi4LlA3lRCYF0BIZEn5biaSZ.jpg
OceanWorld 3D;A 3-D documentary chronicling a sea turtle's journey across the oceans.;81;2009-01-01;/adNlVv9p9Z232UATcTwkF6SFU7W.jpg
Oddballs;A Canadian sex comedy about saving a summer camp from becoming a shopping mall.;91;1984-04-06;/A2FENtEZ7apwL6fT8ubzzsAWQyF.jpg
Old Man Khottabych;A boy named Volka discovers an ancient vessel on the bottom of a river. When he opens it, a genie emerges from there. He calls himself Hassan Abdurrahman ibn Khottab, or in Russian style Khottabych. Grateful Khottabych is ready to fulfill any of Volka's wishes. But it appears that Volka should use the powers of the genie carefully, for they can have undesirable results.;86;1956-06-06;/5JmwOimWfnf1yXzTtDPjdTCpBkL.jpg
On Dangerous Ground;A big-city cop is reassigned to the country after his superiors find him too angry to be an effective policeman. While on his temporary assignment he assists in a manhunt of a suspected murderer.;82;1951-12-17;/dJiSzEf5uGV0l9bQbaCyk7ob2YP.jpg
On the Other Side;20 years ago, Vesna moved her family to Zagreb, away from the events that almost destroyed their lives. However, an unexpected call will bring back the memory of a secret that she has been trying to hide all these years.;85;2016-03-04;/sSkj8IrYR4JNmNFRAMj7rSk4ocS.jpg
One Piece Film Strong World;20 years after his escape from Impel Down, the legendary pirate Shiki, the Golden Lion, reappears causing massive upheaval to the Marines. During his long seclusion, he was able to come up with a scheme to bring the World Government to his knees. On his way to execute the plan, Shiki crosses paths with the Straw Hat Pirates and becomes so impressed with Nami's knowledge of meteorology that he abducts her to forcedly enlist her into his crew. Luffy and the gang end up on a strange land populated with monstrous beasts as they desperately search for Shiki and Nami.;114;2009-12-12;/3JCslmRXlCNXiShbeicNdTN1Jcs.jpg
One True Thing;A career woman reassesses her parents' lives after she is forced to care for her cancer-stricken mother.;127;1998-09-18;/6pW6exNLIhh8Y8iGStDGFpE3L7.jpg
One Wild Oat;A barrister (Robertson Hare) attempts to discourage his daughter's infatuation for a philanderer by revealing his past. The plan backfires when the daughter's would-be father-in-law (Stanley Holloway) threatens to reveal the barrister's shady background.;77;1951-05-16;/3AQXJ9B9ymhVpV1b6baFQZ1U9vI.jpg
One, Two, Three;A Coca-Cola executive in West Berlin tries to keep the boss's daughter from marrying a Communist.;115;1961-12-15;/2BiQKt0e3PwmXNFeKYWfhLQ6pcd.jpg
Only When I Laugh;A boozy Broadway actress comes out of a 12-week cure to face the problems of her best friends as well as her needy daughter. She tries to balance the terrors of returning to work with the demands of all around her with humor and insight, while staying off the booze.;120;1981-09-25;/k5bnqMGC7hrFhziZSyebvnSCCN1.jpg
Only You;"A childhood incident has convinced Faith Corvatch that her true love is a guy named ""Damon Bradley,"" but she has yet to meet him. Preparing to settle down and marry a foot doctor, Faith impulsively flies to Venice when it seems that she may be able to finally encounter the man of her dreams. Instead, she meets the charming Peter Wright. But can they fall in love if she still believes that she is intended to be with someone else?";115;1994-09-17;/eaHH1hnbZ9wIUHjYKlqJUwpTBan.jpg
Operation: Endgame;A battle ensues among two government spy teams in an underground facility after their boss is assassinated.;82;2010-07-20;/1jLWhjsaSJOz8eCAE0ikumtRq9c.jpg
Our Tropical Island;A businessman is leaving for his family vacation in the South Pacific when he finds out that a rival has emptied his bank account. To save face he and his family lock themselves in the house, pretending to have gone on their trip, but it is not so easy to hide from the outside world.;100;2001-10-12;/l2T3x5UFqYe4L7EatzYZJOqNhct.jpg
Out Cold;A comedy about an angry married couple, a private investigator, and a walk-in freezer.;88;1989-03-03;/59YiVMfubdgFuhGsw9YQaYfXXiQ.jpg
Panic Button;"A businessman comes up with a scheme to make money by financing a film version of ""Romeo and Juliet"" that's destined to fail, thus giving him some major tax breaks.";90;1964-04-10;/6y4fFiDApdMowDZnXEB8zWxXQPP.jpg
Papanasam;A cinephile tries to protect his family by hiding a heat-of-the-moment murder committed by his daughter by taking cues from the films he has watched. With the victim the son of a cop, can he get away with it?;181;2015-07-03;/3jAtqBrfY7mPuvhqTan3H0B0JAz.jpg
Paradise for Three;A businessman mingles with German laborers to learn more about their lives.;78;1938-06-04;/b89nCTyuG07GOQeCEWzbvSukEXo.jpg
Pariah;A Brooklyn teenager juggles conflicting identities and risks friendship, heartbreak, and family in a desperate search for sexual expression.;86;2011-12-27;/cG2rMIFwqXHa1RtPBC2w4Y6sLQc.jpg
Paris is Burning;A chronicle of New York City's drag scene in the 1980s, focusing on balls, voguing and the ambitions and dreams of those who gave the era its warmth and vitality.;71;1990-03-13;/UeNcbdtVcBZk0ggUBVaXwO2Dbe.jpg
Pascali's Island;1908: Pascali, a spy for the Sultan, sends reports to Istanbul that nobody reads. His suspicions are roused when a British archaeologist appears, who may not be quite what he seems.;104;1988-07-22;/fufeumSui9jiKSc2esDaiGaRaez.jpg
Passed Away;A bunch of eccentric relatives gather for their patriarch's funeral.;96;1992-04-24;/omvRt7VZED45sniwstcC08E2KS1.jpg
Passion Flower;A bored society woman invites scandal and heartache when she falls in love with her low-born chauffeur.;79;1930-12-06;/xAIa8zwwiDiFEZODCE5KFbkSUfX.jpg
Patrick;A comatose hospital patient harasses and kills though his powers of telekinesis to claim his private nurse as his own.;112;1978-10-01;/gzMIh3PEY2UixxkEPNoYKi8kbKM.jpg
Paul Mooney: Analyzing White America;"A 2002 stand-up comedy DVD starring comedian Paul Mooney, with Joe Inscoe, Bridget Gethis, and Kate Fleckenstein featured in sitcom-like cut scenes between Mooney's regular stand-up routine. Among the topics covered are the September 11 terrorist attacks, the ""N"" word, interracial marriage, Jerry Springer, and white people obsessed with wild animals to the point of being in danger or being killed";58;2002-01-01;/4mZFnQ5o1uYTJRVmener2dPTQU0.jpg
Peaceful Warrior;A chance encounter with a stranger changes the life of a college gymnast.;120;2006-03-30;/7uFQ2NS8gaG2o5uohPUlFwmpizA.jpg
Pecker;"A Baltimore sandwich shop employee becomes an overnight sensation when photographs he's taken of his weird family become the latest rage in the art world. The young man is called ""Pecker"" because he pecks at his food like a bird.";87;1998-09-16;/zU37bUEGBuX7c7j6l04lMyn2M0m.jpg
People of the Wind;1976 American documentary film about the Bakhtiari people.;110;1976-01-01;/w2p1NPyjbVKWkL2oUJS9NPtxqf0.jpg
Perfectly normal;A cab driver and an opera fan strike up an unusual friendship.;107;1991-02-15;/8jzcE2XoDTNNfnwuj0huhqBpafo.jpg
Phoenix Forgotten;20 years after three teenagers disappeared in the wake of mysterious lights appearing above Phoenix, Arizona, unseen footage from that night has been discovered, chronicling the final hours of their fateful expedition.;80;2017-04-21;/8GJ9a0FgkCKIqKvGtkppTTALGG3.jpg
Piazza Fontana: The Italian Conspiracy;A chronicle of the 1969 bombing at a major national bank in Milan and its aftermath.;129;2012-03-30;/rHu4Tgkc0j1rhGfKBCwi9Zar3CG.jpg
Pick a Star;A Cinderella story of a young country girl who comes to Hollywood and achieves movie stardom with the help of a publicity man.;76;1937-03-21;/zBejXw9sOGMIQ5AIE0ib3hFvQA7.jpg
Pigs;"A college ladies man accepts a challenge from his dorm buddies - sleep with the entire alphabet, A through Z, before graduation. The rules are simple: the rarer the first letter of the girl's last name, the higher the payout. All goes well until he falls for the ""X"". Now he's torn between his feelings for the girl and winning the bet for his friends.";85;2007-11-05;/yh1OeVKp7Sqi1IK9HTNESnhnvkq.jpg
Play Misty for Me;A brief fling between a male disc jockey and an obsessed female fan takes a frightening, and perhaps even deadly turn when another woman enters the picture.;102;1971-11-03;/o3Jd24NHQSSYwFpf8QuF3kMCP7Z.jpg
Population 436;A census-taker (Sisto) is sent to investigate why a certain small town has had the same population -- 436 residents -- for the last 100 years.;88;2006-07-04;/qri5EI0sQDkCSTacJiBWMq8FvXz.jpg
Preggoland;A 35-year-old woman fakes being pregnant to fit in with her friends.;109;2014-09-04;/7bens9y1eyjuE3dN32dC58KuWjC.jpg
Pretty Persuasion;A 15-year-old girl incites chaos among her friends and a media frenzy when she accuses her drama teacher of sexual harassment.;105;2005-01-22;/ardp6erP9pZfT5juFmFdCAivAz.jpg
Priceless;A beautiful young gold-digger mistakes a lowly hotel clerk as a rich and therefore worthwhile catch.;104;2006-12-13;/7GtzgK56NeIDzA6DksPihYVqTFm.jpg
Prime;A career driven professional from Manhattan is wooed by a young painter, who also happens to be the son of her psychoanalyst.;102;2005-09-21;/dQxtI83slU5fAq6WZjEmIDAtYvM.jpg
Prime Cut;A Chicago mob enforcer is sent to Kansas City to settle a debt with a cattle rancher who not only grinds his enemies into sausage, but sells women as sex slaves.;88;1972-06-28;/i60X7mwuQDQPCpHEGAl5v3k2aWK.jpg
Proof of the Devil;18-year old Jesse Winters, also know as The Butcher, was put to death in Louisiana for committing 23 grisly murders. There was no doubt that he was killer, the question was why? His mother, Kate, claimed that Jesse was possessed by a demon that drove him to fiendish brutality. Now, for the first time on film, Kate will attempt to prove her theories and clear her son's name by inviting a demon to invade her body. Sit back and prepare to watch the unimaginable. That screaming you hear? It's probably your own.;75;2015-02-10;/sA6vTg7gVXTTe0NDgSJXbW6b2GV.jpg
Public Works;1888: a luthier, Vedder, has to step aside when his home, opposite the recently completed Central Station in Amsterdam, must yield for the planned Victoria Hotel. His cousin Anijs, pharmacist in the Northern provinces of the Netherlands, has gotten into a fix after illegal medical practices, and is looking for a way out. For himself and his wife Martha, but also for a colony of poor peat cutters whom he promises a future in the United States. Committed - or is it pride? - the two of them think up a scheme from which they all will fully benefit. With tragic consequences.;115;2015-12-10;/nuvzcwlXDL9n9CLDVr0UpaXNPEg.jpg
Pulp Fiction;A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.;154;1994-09-10;/dM2w364MScsjFf8pfMbaWUcWrR.jpg
Punch-Drunk Love;A beleaguered small-business owner gets a harmonium and embarks on a romantic journey with a mysterious woman.;95;2002-10-25;/k4pekJKEdaV2fv4S89A8GCV7u7Y.jpg
Purgatory;A  woman must survive the night after she welcomes a neighbor's child into her home.;83;2014-03-28;/2qDOp1jkOkE23q1xPpkyNQva1yp.jpg
Quantrill's Raiders;A Civil War guerilla gang plans an attack on a Kansas arsenal.;68;1958-04-27;/8nbha3vmyWgcJNwptZoflGL38Ck.jpg
Queerama;50 years after decriminalisation of homosexuality in the UK, director Daisy Asquith mines the jewels of the BFI archive to take us into the relationships, desires, fears and expressions of gay men and women in the 20th century.;75;2017-06-09;/s5UkZt6NTsrS7ZF0Rh8nzupRlIU.jpg
Quest;A being made of sand wakes up in the desert. It finds a bottle near him, but it's empty. The noise of dropping water can be heard not far away...;12;1996-01-01;/n7J10Oa6yv4xfyVaAprXNY49Kwe.jpg
Quest for Fire;A colossal adventure odyssey that turns back the hands of time to the very beginning of man's existence. 80,000 years ago, when man roamed the earth, he was exposed to the many harsh elements of nature. Against the perilous atmosphere of rugged terrain, rival tribes and savage beasts, Quest for Fire examines a peaceful tribe's search for that all important element fire, and the knowledge to create it. Focusing on human dream as well as realistic insights into pre-historic man, the constant struggle for survival is vividly recreated in this sensational production.;100;1981-12-15;/p81jT5YVj0zNZiQoDe9eBZvw5Rc.jpg
RRRrrrr!!!;37 000 years ago, two neighboring tribes lived in peace ... not fully in peace. While the tribe clean hair flowed peaceful days by keeping to herself the secret formula shampoo, Tribe Hair Sales lamented. Its leader decided to send a spy to steal the recipe ...;94;2004-01-28;/ooZmFKfRPyOAzswlMXayW29CJXh.jpg
Rabies;A brother and sister who run away from home find sanctuary in a deserted nature reserve. When the sister falls into the trap of a psychopathic killer, the brother sets out on a race against time to find help. In a twist of fate the rescue of the sister becomes inadvertently intertwined with the lives of a group of young tennis players, a ranger and his dog, as well as a team of policemen.;90;2010-12-02;/pAklVYYF4fuHsGlLm6H2ASzUMyh.jpg
Race the Sun;A bunch of high school misfits in Hawaii, introduced by their new teacher, attend a science fair in which they draw up inspiration to build their own solar car and win a trip to compete in the 1990 World Solar Challenge in Australia.;100;1996-03-22;/odifQ57irGc3k0x85djZ0yT2Inn.jpg
Rad;A BMX racer who lives in a small town with his mother and sister is faced with a tough decision, qualify for Helltrack or take his SAT's in order to attend college.;91;1986-03-21;/qBYiW6TEMBtaSRiUQGRGEh6qAr4.jpg
Rain;A beautiful and evocative portrait of Ivens' native city of Amsterdam.;12;1929-12-14;/18Fcmm8vpRzVeJvYWPagfdsn8ck.jpg
Raising the Bar;16-year-old Kelly quits an elite gymnastics program and moves to Australia. To help out a new friend and show up an old rival she re-enters competitive gymnastics, she'll have to find a way to move forward while making amends with her past.;93;2016-05-02;/1zuR7AbsH2kD6Eib0yZnWH1Xo5e.jpg
Ramrod;"A cattle-vs.-sheepman feud loses Connie Dickason her fiance, but gains her his ranch, which she determines to run alone in opposition to Frank Ivey, ""boss"" of the valley, whom her father Ben wanted her to marry. She hires recovering alcoholic Dave Nash as foreman and a crew of Ivey's enemies. Ivey fights back with violence and destruction, but Dave is determined to counter him legally... a feeling not shared by his associates. Connie's boast that, as a woman, she doesn't need guns proves justified, but plenty of gunplay results.";95;1947-05-02;/qTeZStGrQkKQfLrRyK0tyc29gKn.jpg
Rat King;18 year old Juri is seriously addicted to online gaming, so much so he becomes isolated from his single mother and pushes his girlfriend to the brink of leaving him. He decides to quit, but is soon lured back by one of his net-mates, Niki, who - when they meet for the first time - turns out to look strikingly like Juri. Niki has a web-address tattooed on his arm and when Juri types it into his computer, he gets drawn into a curious game that grants him the username RAT KING. As the game becomes increasingly dangerous, Niki vows to help Juri get through it. But the game triggers a series of life-threatening events and pretty soon Juri realizes that he is gaming for his life.;94;2012-01-20;/vA1e5u5J9KO8kwuZ89plfnZDcxC.jpg
Reality Terror Night;5 beautiful girls win a contest to star in a new reality show. Spend a night in a haunted house, and the first one to make contact with a ghost will win. But the house is really haunted by a killer who intends that none of them will win.;88;2013-09-10;/oNd2BvvxrLJShoClMAoX14XoJEK.jpg
Recount;A chronicle of the weeks after the 2000 U.S. presidential election and the subsequent recounts in Florida.;116;2008-05-28;/7qTLgpaMlaxsZlJpDWFQrJ2u3Iy.jpg
Red Bells Part I: Mexico on Fire;A chronicle of the Russian and Mexican revolutions in the early 20th century.;135;1982-10-01;/vr20X0MPfQS3NlxDEzBsQkat7IC.jpg
Red Dawn;A city in Washington state awakens to the surreal sight of foreign paratroopers dropping from the sky - shockingly, the U.S. has been invaded and their hometown is the initial target. Quickly and without warning, the citizens find themselves prisoners and their town under enemy occupation. Determined to fight back, a group of young patriots seek refuge in the surrounding woods, training and reorganizing themselves into a guerrilla group of fighters. Taking inspiration from their high school mascot, they call themselves the Wolverines, banding together to protect one another, liberate their town from its captors, and take back their freedom.;93;2012-11-21;/tNkIfqiuWFYCUIiyVblar8rB1GV.jpg
Redistributors;A city PR girl goes on the run accused of leaking information from the military supply company where she works. Chased by ex-soldiers she hides with her brother, a member of a shadowy hacker group, and has to choose between her luxury life - and the Redistributors.;82;2016-07-02;/lhDDptqebO1vSmYnn0ziqWLBJ5k.jpg
Redneck Zombies;A barrel of radioactive waste is lost out in the woods. Some demented rednecks find it and use it as part of their still. Everybody who drinks from the liquor they produced turns into a zombie.;84;1989-02-14;/4ObS7z0YI6loyEoUADd9ZA8SG8G.jpg
Reservoir Dogs;A botched robbery indicates a police informant, and the pressure mounts in the aftermath at a warehouse. Crime begets violence as the survivors -- veteran Mr. White, newcomer Mr. Orange, psychopathic parolee Mr. Blonde, bickering weasel Mr. Pink and Nice Guy Eddie -- unravel.;99;1992-09-02;/tB2ITHg556e7aTV6cqQqVAXkdxN.jpg
